date,commodity,price
2020-03-16T00:00:00.000000,nickel_lme,11775.017066969
2020-03-16T00:00:00.000000,aluminium_lme,1640.5023777803
2020-03-17T00:00:00.000000,aluminium_lme,1628.0023596625
2020-03-17T00:00:00.000000,copper_lme,5205.0075442525
2020-03-17T00:00:00.000000,nickel_lme,11830.0171466873
2020-03-18T00:00:00.000000,copper_lme,4860.5070449259
2020-03-18T00:00:00.000000,nickel_lme,11420.0165524234
2020-03-18T00:00:00.000000,aluminium_lme,1602.5023227021
2020-03-19T00:00:00.000000,copper_lme,4685.006790552
2020-03-19T00:00:00.000000,nickel_lme,11235.01628428
2020-03-19T00:00:00.000000,aluminium_lme,1581.0022915395
2020-03-20T00:00:00.000000,aluminium_lme,1580.5022908148
2020-03-20T00:00:00.000000,copper_lme,4855.0070369541
2020-03-20T00:00:00.000000,nickel_lme,11370.0164799522
2020-03-23T00:00:00.000000,copper_lme,4617.5066927159
2020-03-23T00:00:00.000000,nickel_lme,11055.0160233836
2020-03-23T00:00:00.000000,aluminium_lme,1536.0022263154
2020-03-24T00:00:00.000000,copper_lme,4789.5069420168
2020-03-24T00:00:00.000000,nickel_lme,11075.0160523721
2020-03-24T00:00:00.000000,aluminium_lme,1532.5022212425
2020-03-25T00:00:00.000000,copper_lme,4754.0068905623
2020-03-25T00:00:00.000000,aluminium_lme,1507.5021850069
2020-03-25T00:00:00.000000,nickel_lme,11175.0161973145
2020-03-26T00:00:00.000000,aluminium_lme,1507.5021850069
2020-03-26T00:00:00.000000,copper_lme,4775.5069217249
2020-03-26T00:00:00.000000,nickel_lme,11221.016263988
2020-03-27T00:00:00.000000,copper_lme,4774.0069195507
2020-03-27T00:00:00.000000,nickel_lme,11225.0162697857
2020-03-27T00:00:00.000000,aluminium_lme,1506.0021828327
2020-03-30T00:00:00.000000,copper_lme,4763.0069036071
2020-03-30T00:00:00.000000,nickel_lme,11280.0163495041
2020-03-30T00:00:00.000000,aluminium_lme,1495.0021668891
2020-03-31T00:00:00.000000,aluminium_lme,1489.0021581925
2020-03-31T00:00:00.000000,copper_lme,4797.0069528875
2020-03-31T00:00:00.000000,nickel_lme,11235.01628428
2020-04-01T00:00:00.000000,copper_lme,4772.0069166519
2020-04-01T00:00:00.000000,nickel_lme,11220.0162625386
2020-04-01T00:00:00.000000,aluminium_lme,1463.5021212322
2020-04-02T00:00:00.000000,copper_lme,4821.5069883984
2020-04-02T00:00:00.000000,nickel_lme,11185.0162118088
2020-04-02T00:00:00.000000,aluminium_lme,1448.5020994908
2020-04-03T00:00:00.000000,copper_lme,4863.5070492742
2020-04-03T00:00:00.000000,nickel_lme,11192.0162219547
2020-04-03T00:00:00.000000,aluminium_lme,1452.0021045638
2020-04-06T00:00:00.000000,aluminium_lme,1424.5020647047
2020-04-06T00:00:00.000000,copper_lme,4867.0070543472
2020-04-06T00:00:00.000000,nickel_lme,11162.016178472
2020-04-07T00:00:00.000000,copper_lme,5067.5073449567
2020-04-07T00:00:00.000000,nickel_lme,11350.0164509637
2020-04-07T00:00:00.000000,aluminium_lme,1455.5021096368
2020-04-08T00:00:00.000000,copper_lme,4976.0072123344
2020-04-08T00:00:00.000000,nickel_lme,11425.0165596706
2020-04-08T00:00:00.000000,aluminium_lme,1421.5020603564
2020-04-09T00:00:00.000000,aluminium_lme,1428.5020705024
2020-04-09T00:00:00.000000,copper_lme,4963.5071942166
2020-04-09T00:00:00.000000,nickel_lme,11457.0166060521
2020-04-14T00:00:00.000000,copper_lme,5119.0074196021
2020-04-14T00:00:00.000000,nickel_lme,11723.0169915989
2020-04-14T00:00:00.000000,aluminium_lme,1456.0021103615
2020-04-15T00:00:00.000000,copper_lme,5054.5073261142
2020-04-15T00:00:00.000000,nickel_lme,11712.0169756553
2020-04-15T00:00:00.000000,aluminium_lme,1469.5021299287
2020-04-16T00:00:00.000000,aluminium_lme,1476.00213935
2020-04-16T00:00:00.000000,copper_lme,5098.5073898889
2020-04-16T00:00:00.000000,nickel_lme,11657.0168959369
2020-04-17T00:00:00.000000,aluminium_lme,1482.5021487713
2020-04-17T00:00:00.000000,copper_lme,5175.5075014945
2020-04-17T00:00:00.000000,nickel_lme,11887.0172293045
2020-04-20T00:00:00.000000,copper_lme,5169.507492798
2020-04-20T00:00:00.000000,nickel_lme,12255.0177626926
2020-04-20T00:00:00.000000,aluminium_lme,1451.5021038391
2020-04-21T00:00:00.000000,copper_lme,4994.5072391488
2020-04-21T00:00:00.000000,nickel_lme,12085.0175162905
2020-04-21T00:00:00.000000,aluminium_lme,1443.5020922437
2020-04-22T00:00:00.000000,aluminium_lme,1461.5021183333
2020-04-22T00:00:00.000000,copper_lme,5034.007296401
2020-04-22T00:00:00.000000,nickel_lme,11895.0172408999
2020-04-23T00:00:00.000000,copper_lme,5120.5074217762
2020-04-23T00:00:00.000000,nickel_lme,12010.0174075837
2020-04-23T00:00:00.000000,aluminium_lme,1473.5021357264
2020-04-24T00:00:00.000000,copper_lme,5118.0074181526
2020-04-24T00:00:00.000000,nickel_lme,12073.0174988974
2020-04-24T00:00:00.000000,aluminium_lme,1473.0021350017
2020-04-27T00:00:00.000000,copper_lme,5165.5074870003
2020-04-27T00:00:00.000000,nickel_lme,12256.017764142
2020-04-27T00:00:00.000000,aluminium_lme,1472.502134277
2020-04-28T00:00:00.000000,aluminium_lme,1465.0021234063
2020-04-28T00:00:00.000000,copper_lme,5169.507492798
2020-04-28T00:00:00.000000,nickel_lme,12251.0177568949
2020-04-29T00:00:00.000000,copper_lme,5184.0075138146
2020-04-29T00:00:00.000000,nickel_lme,12135.0175887617
2020-04-29T00:00:00.000000,aluminium_lme,1464.0021219569
2020-04-30T00:00:00.000000,copper_lme,5231.0075819376
2020-04-30T00:00:00.000000,nickel_lme,12134.0175873123
2020-04-30T00:00:00.000000,aluminium_lme,1460.5021168839
2020-05-01T00:00:00.000000,aluminium_lme,1440.0020871707
2020-05-01T00:00:00.000000,copper_lme,5061.0073355355
2020-05-01T00:00:00.000000,nickel_lme,11853.0171800241
2020-05-04T00:00:00.000000,copper_lme,5058.0073311872
2020-05-04T00:00:00.000000,nickel_lme,11785.0170814632
2020-05-04T00:00:00.000000,aluminium_lme,1437.0020828225
2020-05-05T00:00:00.000000,copper_lme,5111.5074087314
2020-05-05T00:00:00.000000,nickel_lme,11805.0171104517
2020-05-05T00:00:00.000000,aluminium_lme,1438.5020849966
2020-05-06T00:00:00.000000,nickel_lme,12199.0176815248
2020-05-06T00:00:00.000000,copper_lme,5199.5075362807
2020-05-06T00:00:00.000000,aluminium_lme,1443.002091519
2020-05-07T00:00:00.000000,aluminium_lme,1450.002101665
2020-05-07T00:00:00.000000,copper_lme,5227.5075768646
2020-05-07T00:00:00.000000,nickel_lme,12247.0177510972
2020-05-11T00:00:00.000000,copper_lme,5231.0075819376
2020-05-11T00:00:00.000000,nickel_lme,12188.0176655812
2020-05-11T00:00:00.000000,aluminium_lme,1454.5021081874
2020-05-12T00:00:00.000000,copper_lme,5234.0075862858
2020-05-12T00:00:00.000000,nickel_lme,12275.0177916811
2020-05-12T00:00:00.000000,aluminium_lme,1443.002091519
2020-05-13T00:00:00.000000,aluminium_lme,1439.0020857213
2020-05-13T00:00:00.000000,copper_lme,5212.5075551232
2020-05-13T00:00:00.000000,nickel_lme,12200.0176829742
2020-05-14T00:00:00.000000,copper_lme,5155.507472506
2020-05-14T00:00:00.000000,nickel_lme,12084.017514841
2020-05-14T00:00:00.000000,aluminium_lme,1433.5020777495
2020-05-15T00:00:00.000000,copper_lme,5165.0074862756
2020-05-15T00:00:00.000000,nickel_lme,11807.0171133506
2020-05-15T00:00:00.000000,aluminium_lme,1432.5020763
2020-05-18T00:00:00.000000,copper_lme,5249.5076087519
2020-05-18T00:00:00.000000,nickel_lme,11950.0173206182
2020-05-18T00:00:00.000000,aluminium_lme,1441.5020893449
2020-05-19T00:00:00.000000,aluminium_lme,1464.0021219569
2020-05-19T00:00:00.000000,copper_lme,5314.0077022398
2020-05-19T00:00:00.000000,nickel_lme,12300.0178279167
2020-05-20T00:00:00.000000,copper_lme,5333.0077297788
2020-05-20T00:00:00.000000,nickel_lme,12335.0178786465
2020-05-20T00:00:00.000000,aluminium_lme,1454.0021074627
2020-05-21T00:00:00.000000,copper_lme,5387.0078080477
2020-05-21T00:00:00.000000,nickel_lme,12762.0184975506
2020-05-21T00:00:00.000000,aluminium_lme,1487.0021552937
2020-05-22T00:00:00.000000,aluminium_lme,1473.0021350017
2020-05-22T00:00:00.000000,copper_lme,5242.5075986059
2020-05-22T00:00:00.000000,nickel_lme,12124.017572818
2020-05-26T00:00:00.000000,copper_lme,5341.5077420989
2020-05-26T00:00:00.000000,nickel_lme,12260.0177699397
2020-05-26T00:00:00.000000,aluminium_lme,1486.0021538442
2020-05-27T00:00:00.000000,copper_lme,5308.5076942679
2020-05-27T00:00:00.000000,nickel_lme,12144.0176018065
2020-05-27T00:00:00.000000,aluminium_lme,1504.0021799339
2020-05-28T00:00:00.000000,aluminium_lme,1500.5021748609
2020-05-28T00:00:00.000000,copper_lme,5278.5076507852
2020-05-28T00:00:00.000000,nickel_lme,12133.0175858628
2020-05-29T00:00:00.000000,aluminium_lme,1515.0021958775
2020-05-29T00:00:00.000000,copper_lme,5332.5077290541
2020-05-29T00:00:00.000000,nickel_lme,12120.0175670203
2020-06-01T00:00:00.000000,copper_lme,5376.5077928288
2020-06-01T00:00:00.000000,nickel_lme,12418.0179989487
2020-06-01T00:00:00.000000,aluminium_lme,1511.5021908046
2020-06-02T00:00:00.000000,copper_lme,5463.007918204
2020-06-02T00:00:00.000000,nickel_lme,12680.0183786978
2020-06-02T00:00:00.000000,aluminium_lme,1499.5021734115
2020-06-03T00:00:00.000000,aluminium_lme,1526.0022118212
2020-06-03T00:00:00.000000,copper_lme,5499.0079703832
2020-06-03T00:00:00.000000,nickel_lme,12812.0185700218
2020-06-04T00:00:00.000000,copper_lme,5452.507902985
2020-06-04T00:00:00.000000,nickel_lme,12608.0182743393
2020-06-04T00:00:00.000000,aluminium_lme,1535.002224866
2020-06-05T00:00:00.000000,copper_lme,5588.008099382
2020-06-05T00:00:00.000000,nickel_lme,12785.0185308874
2020-06-05T00:00:00.000000,aluminium_lme,1553.5022516804
2020-06-08T00:00:00.000000,copper_lme,5659.0082022911
2020-06-08T00:00:00.000000,nickel_lme,12943.0187598964
2020-06-08T00:00:00.000000,aluminium_lme,1569.5022748712
2020-06-09T00:00:00.000000,aluminium_lme,1565.5022690735
2020-06-09T00:00:00.000000,copper_lme,5680.5082334537
2020-06-09T00:00:00.000000,nickel_lme,12804.0185584264
2020-06-10T00:00:00.000000,copper_lme,5801.0084081093
2020-06-10T00:00:00.000000,nickel_lme,12881.0186700321
2020-06-10T00:00:00.000000,aluminium_lme,1613.5023386458
2020-06-11T00:00:00.000000,copper_lme,5801.508408834
2020-06-11T00:00:00.000000,nickel_lme,12615.0182844853
2020-06-11T00:00:00.000000,aluminium_lme,1582.002292989
2020-06-12T00:00:00.000000,aluminium_lme,1560.0022611016
2020-06-12T00:00:00.000000,copper_lme,5785.5083856432
2020-06-12T00:00:00.000000,nickel_lme,12733.0184555173
2020-06-15T00:00:00.000000,copper_lme,5646.0081834486
2020-06-15T00:00:00.000000,nickel_lme,12503.0181221498
2020-06-15T00:00:00.000000,aluminium_lme,1546.0022408097
2020-06-16T00:00:00.000000,copper_lme,5759.5083479582
2020-06-16T00:00:00.000000,nickel_lme,12930.0187410539
2020-06-16T00:00:00.000000,aluminium_lme,1573.5022806688
2020-06-17T00:00:00.000000,nickel_lme,12900.0186975711
2020-06-17T00:00:00.000000,copper_lme,5734.0083109979
2020-06-17T00:00:00.000000,aluminium_lme,1577.5022864665
2020-06-18T00:00:00.000000,aluminium_lme,1586.5022995114
2020-06-18T00:00:00.000000,copper_lme,5799.0084052105
2020-06-18T00:00:00.000000,nickel_lme,12760.0184946518
2020-06-19T00:00:00.000000,copper_lme,5835.5084581144
2020-06-19T00:00:00.000000,nickel_lme,12855.018632347
2020-06-19T00:00:00.000000,aluminium_lme,1578.0022871913
2020-06-22T00:00:00.000000,copper_lme,5825.0084428955
2020-06-22T00:00:00.000000,nickel_lme,12625.0182989795
2020-06-22T00:00:00.000000,aluminium_lme,1573.0022799441
2020-06-23T00:00:00.000000,aluminium_lme,1577.5022864665
2020-06-23T00:00:00.000000,copper_lme,5895.0085443552
2020-06-23T00:00:00.000000,nickel_lme,12541.0181772279
2020-06-24T00:00:00.000000,copper_lme,5871.008509569
2020-06-24T00:00:00.000000,nickel_lme,12510.0181322957
2020-06-24T00:00:00.000000,aluminium_lme,1564.0022668993
2020-06-25T00:00:00.000000,copper_lme,5880.5085233385
2020-06-25T00:00:00.000000,nickel_lme,12386.0179525671
2020-06-25T00:00:00.000000,aluminium_lme,1543.5022371861
2020-06-26T00:00:00.000000,copper_lme,5985.5086755281
2020-06-26T00:00:00.000000,nickel_lme,12709.0184207311
2020-06-26T00:00:00.000000,aluminium_lme,1582.002292989
2020-06-29T00:00:00.000000,aluminium_lme,1589.0023031349
2020-06-29T00:00:00.000000,copper_lme,5957.0086342195
2020-06-29T00:00:00.000000,nickel_lme,12684.0183844955
2020-06-30T00:00:00.000000,copper_lme,6038.0087516228
2020-06-30T00:00:00.000000,nickel_lme,12790.0185381345
2020-06-30T00:00:00.000000,aluminium_lme,1602.0023219774
2020-07-01T00:00:00.000000,copper_lme,6016.5087204602
2020-07-01T00:00:00.000000,nickel_lme,12555.0181975198
2020-07-01T00:00:00.000000,aluminium_lme,1593.5023096573
2020-07-02T00:00:00.000000,aluminium_lme,1601.5023212527
2020-07-02T00:00:00.000000,copper_lme,6080.0088124986
2020-07-02T00:00:00.000000,nickel_lme,12823.0185859655
2020-07-03T00:00:00.000000,copper_lme,6022.5087291568
2020-07-03T00:00:00.000000,nickel_lme,13040.0189004905
2020-07-03T00:00:00.000000,aluminium_lme,1581.5022922642
2020-07-06T00:00:00.000000,copper_lme,6112.0088588802
2020-07-06T00:00:00.000000,nickel_lme,13242.0191932742
2020-07-06T00:00:00.000000,aluminium_lme,1593.0023089326
2020-07-07T00:00:00.000000,aluminium_lme,1596.5023140056
2020-07-07T00:00:00.000000,copper_lme,6086.0088211952
2020-07-07T00:00:00.000000,nickel_lme,13231.0191773305
2020-07-08T00:00:00.000000,aluminium_lme,1619.0023466176
2020-07-08T00:00:00.000000,copper_lme,6194.008977733
2020-07-08T00:00:00.000000,nickel_lme,13415.0194440245
2020-07-09T00:00:00.000000,copper_lme,6339.5091886242
2020-07-09T00:00:00.000000,nickel_lme,13425.0194585188
2020-07-09T00:00:00.000000,aluminium_lme,1659.5024053193
2020-07-10T00:00:00.000000,copper_lme,6322.509163984
2020-07-10T00:00:00.000000,nickel_lme,13070.0189439732
2020-07-10T00:00:00.000000,aluminium_lme,1639.5023763308
2020-07-13T00:00:00.000000,aluminium_lme,1664.5024125664
2020-07-13T00:00:00.000000,copper_lme,6545.0094864809
2020-07-13T00:00:00.000000,nickel_lme,13482.019541136
2020-07-14T00:00:00.000000,copper_lme,6489.5094060378
2020-07-14T00:00:00.000000,nickel_lme,13518.0195933152
2020-07-14T00:00:00.000000,aluminium_lme,1640.0023770556
2020-07-15T00:00:00.000000,copper_lme,6507.0094314027
2020-07-15T00:00:00.000000,nickel_lme,13512.0195846187
2020-07-15T00:00:00.000000,aluminium_lme,1651.0023929992
2020-07-16T00:00:00.000000,copper_lme,6385.009254573
2020-07-16T00:00:00.000000,nickel_lme,13253.0192092178
2020-07-16T00:00:00.000000,aluminium_lme,1627.002358213
2020-07-17T00:00:00.000000,aluminium_lme,1618.0023451682
2020-07-17T00:00:00.000000,copper_lme,6454.509355308
2020-07-17T00:00:00.000000,nickel_lme,13281.0192498017
2020-07-20T00:00:00.000000,copper_lme,6416.5093002299
2020-07-20T00:00:00.000000,nickel_lme,13162.0190773202
2020-07-20T00:00:00.000000,aluminium_lme,1621.0023495165
2020-07-21T00:00:00.000000,copper_lme,6513.0094400993
2020-07-21T00:00:00.000000,nickel_lme,13315.0192990821
2020-07-21T00:00:00.000000,aluminium_lme,1646.5023864768
2020-07-22T00:00:00.000000,aluminium_lme,1651.0023929992
2020-07-22T00:00:00.000000,copper_lme,6527.0094603912
2020-07-22T00:00:00.000000,nickel_lme,13215.0191541397
2020-07-23T00:00:00.000000,copper_lme,6533.5094698125
2020-07-23T00:00:00.000000,nickel_lme,13460.0195092486
2020-07-23T00:00:00.000000,aluminium_lme,1661.0024074935
2020-07-24T00:00:00.000000,copper_lme,6412.5092944322
2020-07-24T00:00:00.000000,nickel_lme,13430.0194657659
2020-07-24T00:00:00.000000,aluminium_lme,1654.5023980722
2020-07-27T00:00:00.000000,nickel_lme,13718.0198832001
2020-07-27T00:00:00.000000,copper_lme,6425.5093132747
2020-07-27T00:00:00.000000,aluminium_lme,1661.5024082182
2020-07-28T00:00:00.000000,aluminium_lme,1671.0024219877
2020-07-28T00:00:00.000000,copper_lme,6399.5092755896
2020-07-28T00:00:00.000000,nickel_lme,13470.0195237429
2020-07-29T00:00:00.000000,copper_lme,6475.0093850212
2020-07-29T00:00:00.000000,nickel_lme,13762.0199469747
2020-07-29T00:00:00.000000,aluminium_lme,1687.0024451785
2020-07-30T00:00:00.000000,copper_lme,6433.5093248701
2020-07-30T00:00:00.000000,nickel_lme,13716.0198803012
2020-07-30T00:00:00.000000,aluminium_lme,1681.5024372067
2020-07-31T00:00:00.000000,aluminium_lme,1685.5024430044
2020-07-31T00:00:00.000000,copper_lme,6446.5093437126
2020-07-31T00:00:00.000000,nickel_lme,13756.0199382782
2020-08-03T00:00:00.000000,copper_lme,6441.0093357407
2020-08-03T00:00:00.000000,nickel_lme,13683.0198324702
2020-08-03T00:00:00.000000,aluminium_lme,1679.5024343078
2020-08-04T00:00:00.000000,copper_lme,6440.0093342913
2020-08-04T00:00:00.000000,nickel_lme,13888.0201296022
2020-08-04T00:00:00.000000,aluminium_lme,1709.5024777905
2020-08-05T00:00:00.000000,copper_lme,6525.5094582171
2020-08-05T00:00:00.000000,nickel_lme,14250.0206542937
